MAP,Recall@1,Recall@10,Recall@30,eligible_MAP,eligible_Recall@1,eligible_Recall@10,eligible_Recall@30,eligible_ap_ci95,eligible_hit10_ci95,eligible_hit1_ci95,level,model,n_eligible_queries,n_queries,runtime_s,scoring
0.5330918392366412,0.5627548708654282,0.7222473946533756,0.7471681014952424,0.6949401590048832,0.7336089781453042,0.941523922031896,0.974010632014176,"[0.6802, 0.7096]","[0.9291, 0.9522]","[0.7123, 0.7537]",family,protsent_late_480,1693,2207,31.3,maxsim
0.4905932177820616,0.8454916175804259,0.9125509741730856,0.9342999546896239,0.5116915083388515,0.8818525519848771,0.9517958412098299,0.9744801512287334,"[0.4974, 0.5251]","[0.9423, 0.9598]","[0.8686, 0.8946]",fold,esm2_late_480,2116,2207,30.03,maxsim
0.5435441873414913,0.7956502038966924,0.8654281830539193,0.8862709560489352,0.5938623868627085,0.8693069306930693,0.9455445544554455,0.9683168316831683,"[0.5797, 0.6076]","[0.9351, 0.9554]","[0.8540, 0.8847]",superfamily,esm2_late_480,2020,2207,30.03,maxsim
0.5178519178660375,0.5618486633439057,0.7095604893520616,0.7340280924331672,0.675073350697191,0.7324276432368576,0.9249852333136445,0.9568812758417011,"[0.6581, 0.6916]","[0.9120, 0.9374]","[0.7118, 0.7543]",family,esm2_late_480,1693,2207,30.03,maxsim
0.6028744540408812,0.8740371545083824,0.9284096057997281,0.9424558223833258,0.6288014745123937,0.9116257088846881,0.968336483931947,0.9829867674858223,"[0.6162, 0.6414]","[0.9608, 0.9754]","[0.8993, 0.9230]",fold,protsent_late_proj128,2116,2207,38.46,maxsim
0.6459251280328996,0.8228364295423652,0.881739918441323,0.8971454463072044,0.7057211671131728,0.899009900990099,0.9633663366336633,0.9801980198019802,"[0.6929, 0.7179]","[0.9545, 0.9708]","[0.8856, 0.9124]",superfamily,protsent_late_proj128,2020,2207,38.46,maxsim
0.5436483541323035,0.5745355686452197,0.7245129134571817,0.7485274127775261,0.7087016642468954,0.7489663319551093,0.9444772593030124,0.9757826343768459,"[0.6937, 0.7228]","[0.9327, 0.9551]","[0.7289, 0.7685]",family,protsent_late_proj128,1693,2207,38.46,maxsim
0.5579792500716199,0.8500226551880381,0.9211599456275487,0.93656547349343,0.5819755221682726,0.8865784499054821,0.9607750472589792,0.9768431001890359,"[0.5693, 0.5939]","[0.9523, 0.9688]","[0.8724, 0.8993]",fold,protsent_v2_dense,2116,2207,4.13,cosine
0.5986080241793915,0.784322609877662,0.8749433620299049,0.8889895786135025,0.6540237175068896,0.8569306930693069,0.9559405940594059,0.9712871287128713,"[0.6420, 0.6663]","[0.9470, 0.9644]","[0.8426, 0.8733]",superfamily,protsent_v2_dense,2020,2207,4.13,cosine
0.4955884824238907,0.5256003624830086,0.7086542818305392,0.7403715450838242,0.6460506678733177,0.6851742468989959,0.9238038984051978,0.965150620200827,"[0.6298, 0.6613]","[0.9102, 0.9362]","[0.6627, 0.7059]",family,protsent_v2_dense,1693,2207,4.13,cosine
0.5765964184065002,0.8595378341640235,0.9184413230629814,0.9383778885364749,0.6013933343209575,0.8965028355387523,0.9579395085066162,0.9787334593572778,"[0.5875, 0.6142]","[0.9485, 0.9660]","[0.8828, 0.9088]",fold,protsent_v2_zeroshot,2116,2207,31.96,maxsim
0.6252398288321547,0.8038060715903942,0.8749433620299049,0.892161304938831,0.6831209416992898,0.8782178217821782,0.9559405940594059,0.9747524752475247,"[0.6707, 0.6962]","[0.9470, 0.9639]","[0.8639, 0.8921]",superfamily,protsent_v2_zeroshot,2020,2207,31.96,maxsim
0.5247739970994084,0.5568645219755324,0.7149977344811962,0.7471681014952424,0.6840969944467775,0.7259303012404017,0.9320732427643237,0.974010632014176,"[0.6687, 0.6991]","[0.9191, 0.9439]","[0.7052, 0.7466]",family,protsent_v2_zeroshot,1693,2207,31.96,maxsim
